Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BAJAJHLDNG.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2017-12-01,76.37383270263672,369.26458740234375,1119.9373779296875,1062.8958740234375,530.9707641601562,2580.238037109375,166.69839477539062,508.1416320800781,52.466827392578125,2570.163818359375,415.98297119140625,142.9259033203125,2126.1826171875,564.0924682617188,134.00979614257812,423.23028564453125,2738.44873046875,1093.8778076171875,328.107177734375,431.2190856933594,364.2030029296875,2704.427490234375,223.26992797851562,1101.440185546875,293.204345703125,178.67440795898438,1583.3155517578125,385.21221923828125,230.0703125,199.9837188720703,1074.933837890625,654.8834228515625,7994.083984375,345.22833251953125,108.95174407958984,112.34136962890625,74.2746353149414,402.0194091796875,643.9517822265625,288.5796203613281,487.1240234375,1077.3603515625,265.43798828125,52.12006378173828,357.8948059082031,782.88037109375,4037.830322265625,448.13165283203125,99.03512573242188
2017-12-04,76.50794219970703,370.6012878417969,1127.9351806640625,1050.9423828125,532.06494140625,2565.639892578125,163.22630310058594,503.9510192871094,51.25823974609375,2580.12353515625,416.11187744140625,142.8682861328125,2107.292236328125,562.7721557617188,130.98036193847656,424.8406677246094,2749.92919921875,1080.138427734375,335.203125,427.9292907714844,354.4811706542969,2702.438720703125,227.25433349609375,1117.3828125,292.2437744140625,178.6044158935547,1572.8309326171875,395.8791809082031,229.8877410888672,198.5511932373047,1080.1239013671875,650.9804077148438,7893.6123046875,345.6275939941406,108.29073333740234,113.56079864501953,74.2014389038086,398.2646789550781,649.6951904296875,289.3639221191406,482.3079528808594,1078.3436279296875,261.2254333496094,52.64823532104492,357.8190612792969,782.1998901367188,3965.562744140625,436.55841064453125,99.22333526611328
2017-12-05,78.197998046875,371.2696228027344,1137.34716796875,1045.317626953125,530.2745971679688,2537.72705078125,166.28933715820312,498.6542053222656,51.78432846069336,2575.765869140625,421.5677490234375,144.2215576171875,2106.672607421875,562.5364379882812,130.66018676757812,418.5790710449219,2705.5146484375,1060.9791259765625,335.22271728515625,424.7445068359375,354.0414733886719,2641.7705078125,227.72866821289062,1110.6884765625,293.204345703125,177.729248046875,1587.414306640625,395.47735595703125,226.09963989257812,198.92922973632812,1073.3817138671875,645.0327758789062,7893.24169921875,344.9883728027344,106.4277572631836,111.5596923828125,73.30479431152344,403.6095886230469,647.0933837890625,294.4388732910156,484.5306701660156,1079.6546630859375,262.0679626464844,51.72203063964844,352.21868896484375,770.581787109375,3963.874267578125,429.0067443847656,96.9990005493164
2017-12-06,76.32015991210938,368.30975341796875,1126.0333251953125,1035.3328857421875,527.6389770507812,2494.1337890625,162.78805541992188,494.767578125,50.9454231262207,2578.9228515625,415.38153076171875,141.35670471191406,2106.053466796875,562.5364379882812,130.58628845214844,416.84552001953125,2633.408447265625,1042.0576171875,339.4130859375,420.7431335449219,359.9039001464844,2630.55224609375,220.18675231933594,1123.5479736328125,287.6812438964844,176.1539306640625,1576.26220703125,397.86785888671875,221.03358459472656,198.88943481445312,1056.836181640625,635.3912353515625,7997.24169921875,345.77557373046875,105.556396484375,109.96512603759766,73.28649139404297,409.330078125,644.1480712890625,288.25665283203125,473.6018371582031,1078.7325439453125,257.3873596191406,51.10200500488281,357.4028015136719,752.109619140625,3895.467041015625,421.11724853515625,96.67389678955078
2017-12-07,79.16373443603516,372.0811767578125,1143.58935546875,1072.8802490234375,531.169677734375,2563.5146484375,163.26039123535156,505.2864685058594,52.12557601928711,2579.412109375,442.23162841796875,143.7033233642578,2189.88916015625,559.7069702148438,129.45333862304688,416.1161193847656,2694.450927734375,1064.59228515625,341.3500671386719,422.2247009277344,379.39642333984375,2664.694091796875,225.02496337890625,1137.9490966796875,293.73260498046875,177.37918090820312,1574.9754638671875,401.68463134765625,229.97900390625,199.27740478515625,1080.9224853515625,641.0135498046875,8247.95703125,350.6357727050781,108.3508071899414,110.71553039550781,74.03672790527344,411.4945068359375,656.2240600585938,291.947509765625,472.6756591796875,1072.157958984375,265.8592834472656,52.663551330566406,376.36083984375,778.359619140625,3938.354248046875,443.2813415527344,96.22901916503906
2017-12-08,81.04156494140625,375.6138916015625,1161.3408203125,1064.536376953125,539.57421875,2576.828857421875,165.78778076171875,510.7577209472656,52.63745880126953,2622.184326171875,451.2102966308594,148.1229248046875,2148.258544921875,568.8081665039062,130.46316528320312,414.0510559082031,2712.168701171875,1078.2843017578125,344.0974426269531,429.39923095703125,380.37347412109375,2641.019775390625,227.39662170410156,1168.5130615234375,298.4872741699219,183.5753631591797,1592.7996826171875,402.50830078125,230.4354248046875,200.74969482421875,1082.65234375,645.0095825195312,8396.3896484375,355.302978515625,108.41092681884766,112.71660614013672,74.32952117919922,406.83428955078125,673.2088623046875,288.902587890625,483.32666015625,1065.7061767578125,270.0249938964844,53.413700103759766,375.4527282714844,788.422119140625,4019.111328125,446.9958190917969,96.8107681274414
2017-12-11,82.24871826171875,374.0384521484375,1160.75537109375,1055.4896240234375,542.1602172851562,2575.385498046875,166.32827758789062,508.88409423828125,52.154014587402344,2588.9716796875,457.6972351074219,148.05096435546875,2154.1650390625,569.326904296875,132.92613220214844,415.4625244140625,2735.35791015625,1078.1890869140625,347.87274169921875,430.7991943359375,372.0683898925781,2637.492919921875,225.87876892089844,1166.2230224609375,299.1596984863281,186.41091918945312,1591.8941650390625,403.89434814453125,229.56825256347656,200.6502227783203,1083.9830322265625,658.99560546875,8481.3994140625,354.60931396484375,107.17900085449219,111.87238311767578,74.76870727539062,404.69189453125,662.4583740234375,293.79296875,490.5044860839844,1090.12109375,279.2926025390625,53.547645568847656,378.896240234375,797.8038940429688,4091.474853515625,457.7401428222656,99.03512573242188
2017-12-12,81.8463363647461,384.3024597167969,1160.852783203125,1047.567626953125,535.6951904296875,2539.171142578125,165.49560546875,509.22296142578125,51.571048736572266,2538.062255859375,450.0932922363281,143.66012573242188,2150.138916015625,558.0092163085938,129.74887084960938,427.4836120605469,2674.637939453125,1064.3072509765625,345.9752197265625,424.6162109375,374.99957275390625,2582.602294921875,225.7364501953125,1157.943359375,295.4615783691406,183.12026977539062,1572.9737548828125,405.9835510253906,228.15342712402344,199.03863525390625,1067.17138671875,659.4139404296875,8479.125,357.3163757324219,105.7066421508789,114.62385559082031,74.25634765625,404.44891357421875,663.7347412109375,293.839111328125,482.4005432128906,1070.0687255859375,269.4165344238281,52.80515670776367,379.3125305175781,799.5540161132812,4074.0595703125,448.4693298339844,98.48758697509766
2017-12-13,79.13690185546875,376.186767578125,1154.41552734375,1046.7706298828125,532.8605346679688,2527.620849609375,162.82211303710938,503.8862609863281,51.371986389160156,2570.341552734375,444.5085144042969,145.77635192871094,2130.119873046875,545.2769165039062,129.625732421875,428.3077392578125,2686.103759765625,1063.6414794921875,342.4767150878906,424.95452880859375,372.0683898925781,2565.906005859375,222.41607666015625,1158.295654296875,290.9950866699219,181.33493041992188,1570.2572021484375,403.2716369628906,222.7222900390625,201.92356872558594,1055.0616455078125,656.3239135742188,8469.189453125,357.4537658691406,105.79679107666016,114.99908447265625,73.37799835205078,404.0292663574219,663.04736328125,289.0870666503906,478.6957092285156,1076.725341796875,266.280517578125,52.116249084472656,381.1288146972656,796.1998291015625,4124.08642578125,445.76788330078125,98.28227233886719
2017-12-14,79.70024871826172,377.2370300292969,1177.1412353515625,1053.239501953125,538.5299072265625,2536.84521484375,164.1905059814453,509.8757019042969,51.386207580566406,2519.077880859375,447.0431823730469,147.86380004882812,2077.031494140625,556.8775024414062,129.47799682617188,437.7712097167969,2687.736083984375,1087.0792236328125,348.9993896484375,428.8509521484375,375.4881591796875,2596.7470703125,224.26600646972656,1164.064697265625,292.3398742675781,185.01065063476562,1573.069091796875,407.02813720703125,221.30743408203125,203.86338806152344,1054.662353515625,665.19873046875,8461.8544921875,354.7984313964844,106.5479736328125,115.28044891357422,73.23160552978516,407.05517578125,667.5146484375,289.7330322265625,476.4266662597656,1047.8040771484375,266.1401062011719,52.49131774902344,389.18878173828125,793.5748291015625,4118.1533203125,441.8078308105469,98.76136779785156
2017-12-15,83.26811981201172,383.2044982910156,1168.5579833984375,1048.7860107421875,544.9948120117188,2565.719970703125,168.45147705078125,515.2672119140625,51.17292785644531,2567.896728515625,445.0240478515625,150.59910583496094,2080.902099609375,543.6735229492188,133.4925994873047,449.2996826171875,2756.943359375,1083.561279296875,352.53741455078125,437.1103820800781,373.9781494140625,2628.600830078125,230.29010009765625,1166.663330078125,291.1871643066406,185.2556915283203,1598.5186767578125,410.9654541015625,229.02056884765625,204.94775390625,1067.7481689453125,689.2678833007812,8511.2080078125,353.5304260253906,106.63810729980469,114.43624877929688,72.77413177490234,406.2820739746094,676.44873046875,288.1182861328125,480.0850830078125,1042.806640625,268.5272216796875,53.1764030456543,378.9718933105469,809.7136840820312,4160.22021484375,440.70269775390625,99.13778686523438
