Date,0
2017-11-17,
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-23,0.0
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-01,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-15,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-19,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,0.0
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,-0.00045588235294117684
2018-05-15,-0.013010837577333552
2018-05-16,-0.0016914127096272966
2018-05-17,0.012056848265280437
2018-05-18,-0.014477097399270259
2018-05-21,0.0052730160405815955
2018-05-22,0.01221620867653839
2018-05-23,0.005570853379045052
2018-05-24,-0.005245481640117587
2018-05-25,-0.01316457294297135
2018-05-28,0.011089051536454715
2018-05-29,0.005585649906583318
2018-05-30,-0.019061394000007385
2018-05-31,-0.029619133210498087
2018-06-01,0.0110659606321689
2018-06-04,0.013061949354500448
2018-06-05,0.0019968247209522986
2018-06-06,-0.0016409707263048642
2018-06-07,0.0031360945118459227
2018-06-08,0.012056250776416734
2018-06-11,0.003651332409170139
2018-06-12,-0.00345540454741981
2018-06-13,0.005147621699856257
2018-06-14,-0.005323902290413183
2018-06-15,-0.008337534514577846
2018-06-18,0.015666234370987502
2018-06-19,0.004927664936647517
2018-06-20,-0.01851456091834777
2018-06-21,0.001389619076887503
2018-06-22,-0.008380137578451291
2018-06-25,-0.008172401992194255
2018-06-26,0.007954135194079453
2018-06-27,-0.00860638965474509
2018-06-28,-0.01286169454177736
2018-06-29,0.008579831589353904
2018-07-02,-0.002811176252238447
2018-07-03,0.000481039068827059
2018-07-04,-0.02195651410549278
2018-07-05,0.004324731709778313
2018-07-06,0.0034144042613498643
2018-07-09,-0.002226771101879015
2018-07-10,0.004061860259515346
2018-07-11,-0.013932207149001877
2018-07-12,-0.0019053002767286697
2018-07-13,-0.028889058887965103
2018-07-16,-0.011074491947258682
2018-07-17,0.013403722583311429
2018-07-18,0.006200957170763345
2018-07-19,0.005735490290093179
2018-07-20,-0.0039959883821377275
2018-07-23,0.004018975441191534
2018-07-24,0.038748192540513864
2018-07-25,-0.002545703437521336
2018-07-26,0.023254153146160694
2018-07-27,0.005095508332940301
2018-07-30,0.018425514756592574
2018-07-31,-0.019050278776265937
2018-08-01,0.007552631243274669
2018-08-02,0.01638859467146577
2018-08-03,-0.0002797857787481345
2018-08-06,0.018052679822057566
2018-08-07,0.0016049241276936536
2018-08-08,-0.007823304166052668
2018-08-09,0.007144980855435247
2018-08-10,-0.014281505450674994
2018-08-13,-0.015281993652739755
2018-08-14,-0.01415193313287145
2018-08-16,0.006686028773992755
2018-08-17,-0.009242941187770397
2018-08-20,0.017664965615544145
2018-08-21,-0.002638356664255641
2018-08-23,0.0024876372174036177
2018-08-24,0.008177395070475841
2018-08-27,0.014088412666222192
2018-08-28,-0.014828381242228255
2018-08-29,0.008909580608185756
2018-08-30,0.02703668514150539
2018-08-31,0.011787064033046633
2018-09-03,0.006575049796134253
2018-09-04,-0.02037499600253391
2018-09-05,0.015323705647257381
2018-09-06,0.00726921014457528
2018-09-07,-0.0017505451858174136
2018-09-10,0.001990594694199991
2018-09-11,0.002451753600965886
2018-09-12,0.00953290424794638
2018-09-14,0.02290854942557713
2018-09-17,0.006579609034711008
2018-09-18,0.00046727520755173726
2018-09-19,-0.002035798732604995
2018-09-21,0.0412531118761183
2018-09-24,-0.004153871713485185
2018-09-25,-0.034244538615228116
2018-09-26,0.007432552755751011
2018-09-27,0.011100943965938343
2018-09-28,-0.013913062982136876
2018-10-01,0.0044328588030421445
2018-10-03,0.0118638827148216
2018-10-04,-7.127137865684994e-05
2018-10-05,-0.01627940925057207
2018-10-08,0.025568235444604397
2018-10-09,-0.009853869580304445
2018-10-10,0.018061098616353924
2018-10-11,0.010502579360094277
2018-10-12,0.030590211084668955
2018-10-15,-0.008485347396612983
2018-10-16,0.016714709987823373
2018-10-17,0.0065276911198742064
2018-10-19,0.016476980881901068
2018-10-22,-0.020448140911278032
2018-10-23,0.02157704988599898
2018-10-24,-0.0046283016473130665
2018-10-25,-0.0012254884529422137
2018-10-26,-0.0071148780633186835
2018-10-29,-0.01292808098569155
2018-10-30,-0.007545616873199076
2018-10-31,-0.02618844348390174
2018-11-01,0.010873570916339495
2018-11-02,0.03579029308984713
2018-11-05,-0.004103009840884448
2018-11-06,0.006349638638478074
2018-11-07,0.01599047116228567
2018-11-09,-0.009597818592167157
2018-11-12,0.004173931282557105
2018-11-13,0.011837055747316728
2018-11-14,0.02979543822904784
2018-11-15,-0.0014180919588496882
2018-11-16,0.010920282035102985
2018-11-19,0.0030849528796395445
2018-11-20,-0.00021763682821383063
2018-11-21,-0.006933522764883119
2018-11-22,0.0038510777931718386
2018-11-26,-0.009623151085510573
2018-11-27,0.011715571167088597
2018-11-28,-0.020791378188586257
2018-11-29,0.013994838469148096
2018-11-30,-0.005722811616497503
2018-12-03,0.0021683729393442716
2018-12-04,-9.339150721838412e-05
2018-12-05,-0.021190273660449118
2018-12-06,-0.006530055863351013
2018-12-07,0.0019479869084682712
2018-12-10,-0.018021582177306983
2018-12-11,0.008740271166240803
2018-12-12,0.021521081652048444
2018-12-13,0.012838566986769478
2018-12-14,0.015378262963877898
2018-12-17,0.010528767342059226
2018-12-18,0.013912910251066304
2018-12-19,-0.018707204153859444
2018-12-20,0.009281717891555363
2018-12-21,0.006698788673250761
2018-12-24,-0.013384003003838818
2018-12-26,0.0025339637210261817
2018-12-27,0.007632092482069315
2018-12-28,0.011277953786434414
2018-12-31,0.008684743918390064
2019-01-01,9.415903112499035e-05
2019-01-02,-0.016162450689580093
2019-01-03,-0.02243458043659232
2019-01-04,0.023486412330318226
2019-01-07,0.005588590452715558
2019-01-08,-0.014545059522893143
2019-01-09,-0.009025053356485312
2019-01-10,-0.02649912737911351
2019-01-11,0.0016076250907651663
2019-01-14,-0.02158081926428772
2019-01-15,0.00402543293009843
2019-01-16,0.0030104918167736376
2019-01-17,0.0021324461324907598
2019-01-18,0.002678540706624294
2019-01-21,0.0010223607378518698
2019-01-22,0.0041968874530075246
2019-01-23,-0.019718074493111276
2019-01-24,-0.02183427348393525
2019-01-25,-0.006352403355443363
2019-01-28,-0.006878535468658614
2019-01-29,-0.03682347015171293
2019-01-30,-0.03417988524746062
2019-01-31,0.01839796877454194
2019-02-01,-0.0045737529707158536
2019-02-04,0.010890043475977796
2019-02-05,-0.015391961690538497
2019-02-06,0.024704257678046043
2019-02-07,0.01129007361494894
2019-02-08,-0.01777029235491326
2019-02-11,0.005770373051762931
2019-02-12,0.01796392140984414
2019-02-14,-0.018090549496218838
2019-02-15,0.016907227483466514
2019-02-18,-0.009469244979239221
2019-02-19,0.017399884927890054
2019-02-20,0.01597674106623165
2019-02-21,0.010263775502133069
2019-02-22,0.006039389664226506
2019-02-25,-0.0013268342139844645
2019-02-26,-0.0026571405684820294
2019-02-27,0.013426423488378506
2019-02-28,0.017774994248544326
2019-03-01,0.03062392365778664
2019-03-05,0.012420604388959732
2019-03-06,0.007938964990715187
2019-03-07,-0.013436227593895799
2019-03-08,-0.01442804764354636
2019-03-11,0.030530896600172667
2019-03-12,0.009339690707220889
2019-03-13,-0.027087806554637186
2019-03-14,0.018000834000698462
2019-03-15,0.005239433470283096
2019-03-18,-0.009507867496469292
2019-03-19,0.007839327335012657
2019-03-20,-0.003951112670444966
2019-03-22,0.027090450196605848
2019-03-25,0.009567575173082777
2019-03-26,0.007568113603348524
